"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.200273921E0,2.471041203E0,1.132362366E0,1.064361334E-1,2.720223852E0
2.208624383E0,2.711576939E0,1.080511093E0,1.066361666E-1,2.920877435E0
2.216931921E0,2.798293352E0,7.498960495E-1,-4.987430573E-2,2.897460477E0
2.225452165E0,2.674507856E0,3.667640686E-1,-1.079360247E-1,2.701695457E0
2.233709511E0,2.438424826E0,4.604148865E-2,-2.192430496E-1,2.448694134E0
2.241919972E0,2.240273476E0,-7.434177399E-2,-3.335965872E-1,2.266194746E0
2.250129780E0,2.343982458E0,-3.917026520E-2,-4.087433815E-1,2.379676286E0
2.258339434E0,2.558142424E0,9.735107422E-3,-4.460000992E-1,2.596748644E0
2.266550434E0,2.696731329E0,1.105012894E-1,-4.658329487E-1,2.738899548E0
2.274327383E0,2.513999701E0,2.081794739E-1,-5.477023125E-1,2.581377735E0
2.282459229E0,2.229761839E0,2.913103104E-1,-6.316256523E-1,2.335733401E0
2.290761536E0,2.029928207E0,3.758726120E-1,-7.045154572E-1,2.181336924E0
2.299431318E0,1.833554029E0,4.646635056E-1,-7.794454098E-1,2.045817123E0
2.307649203E0,1.546948791E0,4.602117538E-1,-7.991858125E-1,1.800984004E0
2.315910433E0,1.278068900E0,3.441677094E-1,-7.166618109E-1,1.505163007E0
2.324118498E0,1.091602445E0,1.740922928E-1,-5.586784482E-1,1.238557884E0
2.332334395E0,1.013076186E0,-2.169609070E-3,-3.095732927E-1,1.059322279E0
2.340545780E0,1.030525804E0,-1.702671051E-1,-1.392284632E-1,1.053735680E0
2.348757472E0,1.098435402E0,-3.562469482E-1,2.189850807E-2,1.154968296E0
2.356531306E0,1.033419251E0,-5.359344482E-1,2.453740835E-1,1.189701443E0
2.364706921E0,9.218046665E-1,-5.751857758E-1,4.847247601E-1,1.189756535E0
2.372915267E0,8.485559225E-1,-4.530410767E-1,6.797884703E-1,1.177881885E0
2.381280883E0,8.156465292E-1,-1.579446793E-1,8.348147869E-1,1.177769719E0
2.389854702E0,9.014906883E-1,1.157579422E-1,8.392601013E-1,1.237110698E0
2.398114779E0,9.863736629E-1,2.481765747E-1,6.994488239E-1,1.234404015E0
2.406326702E0,9.516139030E-1,2.631921768E-1,4.601303339E-1,1.089292920E0
2.414500459E0,1.015776634E0,1.965131760E-1,1.369212866E-1,1.043631658E0
2.422684472E0,1.195062876E0,1.749582291E-1,-1.584475040E-1,1.218150759E0
2.430896472E0,1.396802306E0,1.794872284E-1,-2.362070680E-1,1.427958727E0
2.438670883E0,1.545974731E0,8.369827271E-2,-9.247136116E-2,1.550997816E0
2.446822267E0,1.612629294E0,-6.946563721E-2,1.818581820E-1,1.624337131E0
2.455113459E0,1.547654390E0,-9.817028046E-2,3.238940239E-1,1.584228157E0
2.463832664E0,1.466787577E0,1.218051910E-1,3.344721794E-1,1.509362097E0
2.472051856E0,1.389748812E0,5.289344788E-1,2.333388329E-1,1.505197812E0
2.480293575E0,1.334343910E0,9.373340607E-1,2.220288515E-1,1.645711282E0
2.488512767E0,1.288544893E0,1.297565460E0,2.096025348E-1,1.840640456E0
2.496682382E0,1.237266421E0,1.530862808E0,1.273859739E-1,1.972459460E0
2.504952202E0,1.227064848E0,1.636902809E0,1.488134265E-1,2.051166591E0
2.513164317E0,1.273812294E0,1.358741760E0,4.235760570E-1,1.910024504E0
2.520967459E0,1.469635010E0,6.655225754E-1,9.814093709E-1,1.888362178E0
2.529093575E0,1.747092962E0,-1.096410751E-1,1.494491100E0,2.301707764E0
2.537344344E0,1.900887251E0,-7.102556229E-1,1.668349981E0,2.627018662E0
2.545641113E0,1.914332628E0,-6.255207062E-1,1.437833786E0,2.474532595E0
2.554257279E0,1.686278701E0,2.751884460E-1,8.714268804E-1,1.917980538E0
2.562501382E0,1.100024223E0,1.583712578E0,2.891448736E-1,1.949821422E0
