"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.369757099E0,-1.731190562E0,4.608540535E0,2.509464264E0,5.525674395E0
2.377967676E0,-1.837099671E0,5.406382561E0,6.153180599E-1,5.743041347E0
2.386015883E0,-1.954993963E0,5.698710918E0,-2.428819418E0,6.495881102E0
2.393742383E0,-2.122968912E0,5.251545429E0,-5.977667809E0,8.235182987E0
2.402057498E0,-2.552474499E0,3.774116039E0,-8.621840477E0,9.751677351E0
2.410459460E0,-2.833988667E0,2.232449055E0,-9.337528229E0,1.001023246E1
2.418626114E0,-2.875284672E0,4.352502823E-1,-7.992118359E0,8.504743418E0
2.426733306E0,-2.633945465E0,-8.829450607E-1,-6.272921562E0,6.860525171E0
2.435372460E0,-1.961634159E0,-1.878926277E0,-4.411761284E0,5.180927538E0
2.443593152E0,-6.932140589E-1,-2.395054817E0,-2.339885473E0,3.419341653E0
2.451864368E0,6.604535580E-1,-2.412381172E0,-1.243015528E-1,2.504242939E0
2.460073021E0,1.916211128E0,-1.867940903E0,2.321708679E0,3.542795435E0
2.468014421E0,3.088384628E0,-1.182391167E0,4.899041653E0,5.910734100E0
2.475900114E0,3.673284292E0,-5.281114578E-1,6.886576176E0,7.822841595E0
2.484142729E0,3.798528194E0,3.183145523E-1,8.364727020E0,9.192322814E0
2.492646998E0,2.995803595E0,8.592891693E-1,7.928942204E0,8.519468383E0
2.500683575E0,1.595551491E0,7.870969772E-1,5.222108364E0,5.516857981E0
2.508817767E0,3.580876589E-1,4.565534592E-1,2.408142090E0,2.477057964E0
2.517426037E0,-7.364016175E-1,3.323717117E-1,4.002904892E-1,9.016600095E-1
2.525596075E0,-1.427543640E0,3.124465942E-1,-1.031447411E0,1.788683169E0
2.533986213E0,-1.700403452E0,5.183744431E-1,-1.883044243E0,2.589582898E0
2.542194021E0,-1.628400803E0,7.849493027E-1,-2.130921364E0,2.794398046E0
2.550099421E0,-1.004608989E0,8.897008896E-1,-1.770516753E0,2.221606731E0
2.558067690E0,-2.724307179E-1,7.224950790E-1,-9.547125101E-1,1.227881758E0
2.566287075E0,3.636415899E-1,5.009002686E-1,-3.741586208E-2,6.201098545E-1
2.574651229E0,7.447045445E-1,3.899888992E-1,8.754460812E-1,1.213705912E0
2.582826037E0,6.573302746E-1,5.647792816E-1,1.458381653E0,1.696447987E0
2.591074229E0,2.613955736E-1,7.703866959E-1,1.373083949E0,1.595989611E0
2.599547421E0,-2.347411215E-2,7.788410187E-1,9.606207609E-1,1.236906065E0
2.607751114E0,-2.264762223E-1,6.797323227E-1,5.890846252E-1,9.275495704E-1
2.616077598E0,-3.638873696E-1,4.126176834E-1,3.599159718E-1,6.574244270E-1
2.624283482E0,-3.550970554E-1,1.062440872E-1,5.580402613E-1,6.699183966E-1
