"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.030193000E0,5.886500171E-1,-2.668230098E0,2.385981490E0,3.627515454E0
3.040120000E0,-3.686844885E-2,-2.030574274E0,3.379501490E0,3.942793614E0
3.050047000E0,-4.663502392E-1,-8.653195041E-1,4.540624032E0,4.645807464E0
3.059973000E0,-1.446837672E0,-5.043638653E-1,5.557604231E0,5.764953334E0
3.069900000E0,-2.015022435E0,-4.101529419E-2,5.568699322E0,5.922196367E0
3.079827000E0,-2.063449075E0,4.911573440E-1,4.099420329E0,4.615658637E0
3.089754000E0,-2.007653189E0,9.960936517E-1,3.315928515E0,4.002281325E0
3.099681000E0,-2.174381573E0,7.516730207E-1,2.228420663E0,3.202937122E0
3.109608000E0,-2.502245187E0,-2.372887820E-1,6.014413860E-1,2.584428115E0
3.119535000E0,-2.575592076E0,-1.174512666E0,-4.844956112E-1,2.871914090E0
3.129462000E0,-2.480653466E0,-1.628422662E0,-1.080979435E0,3.158151125E0
3.139389000E0,-2.088234837E0,-1.673820444E0,-1.609332088E0,3.122875179E0
