"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.609693376E0,1.606379890E1,-5.188499928E0,7.135299683E0,1.832699289E1
2.619693376E0,1.031629944E1,-3.922299862E0,4.292200089E0,1.184202060E1
2.629693376E0,5.268099785E0,-1.945699930E0,1.065899968E0,5.716184593E0
2.639693376E0,6.446999907E-1,2.444999963E-1,-1.797699928E0,1.925394338E0
2.649693376E0,-3.330399990E0,1.880999923E0,-3.674999952E0,5.304276525E0
2.659693376E0,-6.718800068E0,2.723399878E0,-4.166800022E0,8.361901917E0
2.669693376E0,-9.286199570E0,3.093600035E0,-3.193199873E0,1.029564903E1
2.679693376E0,-1.103189945E1,3.130399942E0,-1.803699970E0,1.160842551E1
2.689693376E0,-1.199310017E1,2.993299961E0,-8.989999890E-1,1.239364745E1
2.699693376E0,-1.248219967E1,2.633599997E0,-9.237999916E-1,1.279040906E1
2.709705876E0,-1.254799938E1,2.246899843E0,-1.272400022E0,1.281092695E1
2.719693376E0,-1.221059990E1,2.030299902E0,-1.919600010E0,1.252620181E1
2.729693376E0,-1.147060013E1,1.906599998E0,-2.700099945E0,1.193735023E1
2.739693376E0,-1.053469944E1,1.817600012E0,-3.124699831E0,1.113765286E1
2.749693376E0,-9.541600227E0,1.712099910E0,-3.088599920E0,1.017412750E1
2.759702751E0,-8.747499466E0,1.526899934E0,-2.519700050E0,9.230333616E0
2.769693376E0,-8.308899879E0,1.278699994E0,-1.826900005E0,8.602932902E0
2.779693376E0,-8.126299858E0,9.666999578E-1,-1.258999944E0,8.279875546E0
2.789693376E0,-8.335899353E0,6.398999691E-1,-9.156000018E-1,8.410411010E0
2.799693376E0,-8.858399391E0,5.837000012E-1,-7.152000070E-1,8.906371681E0
2.809699626E0,-9.408899307E0,6.829999685E-1,-7.469999790E-1,9.463185727E0
2.819693376E0,-9.810799599E0,7.052999735E-1,-9.782999754E-1,9.884650103E0
2.829693376E0,-1.003489971E1,7.500000000E-1,-1.166700006E0,1.013029620E1
2.839693376E0,-1.008189964E1,9.156999588E-1,-1.472100019E0,1.022987220E1
2.849693376E0,-1.000109959E1,1.242200017E0,-2.116699934E0,1.029783824E1
2.859694939E0,-9.841799736E0,1.680400014E0,-2.842900038E0,1.038108120E1
2.869693376E0,-9.673699379E0,2.079799891E0,-3.569299936E0,1.051883688E1
2.879693376E0,-9.625299454E0,2.348000050E0,-3.910199881E0,1.065125142E1
2.889693376E0,-9.736100197E0,2.483599901E0,-3.866099834E0,1.076599477E1
2.899693376E0,-9.916899681E0,2.536399841E0,-3.581599951E0,1.084463377E1
2.909699626E0,-9.813699722E0,2.557099819E0,-2.717399836E0,1.049912966E1
2.919693376E0,-9.484700203E0,2.242599964E0,-1.740700006E0,9.900445902E0
2.929693376E0,-8.683499336E0,2.211699963E0,-1.260299921E0,9.048929955E0
2.939693376E0,-8.038199425E0,2.471999884E0,-1.198799968E0,8.494736887E0
2.949693376E0,-7.304499626E0,2.206199884E0,-1.551800013E0,7.786598487E0
2.959704314E0,-4.767099857E0,1.152699947E0,-1.951799989E0,5.278587066E0
2.969693376E0,2.884999812E-1,-4.463999867E-1,-1.549399972E0,1.638030971E0
2.979693376E0,7.410399914E0,-2.566499949E0,-1.119300008E0,7.921728434E0
2.989693376E0,1.699079895E1,-5.242199898E0,-2.881000042E-1,1.778344484E1
2.999693376E0,2.730539894E1,-8.267000198E0,2.480299950E0,2.863703880E1
3.009707439E0,3.481999969E1,-1.125369930E1,6.508499622E0,3.716771037E1
3.019693376E0,3.680310059E1,-1.167999935E1,9.120800018E0,3.967467190E1
3.029693376E0,3.436969757E1,-9.505899429E0,8.707200050E0,3.670767723E1
3.039693376E0,2.955629921E1,-7.587999821E0,7.644999981E0,3.145788596E1
3.049693376E0,2.405869865E1,-7.294099808E0,5.937299728E0,2.583169373E1
3.059707439E0,1.956309891E1,-7.955799580E0,4.859399796E0,2.167079491E1
3.069693376E0,1.612779999E1,-8.177800179E0,4.924599648E0,1.874123875E1
3.079693376E0,1.347019958E1,-7.046199799E0,4.454999924E0,1.584115630E1
3.089693376E0,1.058329964E1,-4.616899967E0,3.044199944E0,1.194106988E1
3.099693376E0,6.653899670E0,-1.002499938E0,1.709000021E-1,6.731165854E0
3.109704314E0,2.096499920E0,2.559900045E0,-3.660799980E0,4.934557392E0
3.119693376E0,-2.284399986E0,5.081500053E0,-6.635699749E0,8.664446736E0
3.129694939E0,-5.626599789E0,6.348700047E0,-7.754499912E0,1.149334096E1
3.139693376E0,-8.192099571E0,6.457499981E0,-7.240099907E0,1.269759221E1
3.149693376E0,-9.962299347E0,5.654999733E0,-5.647599697E0,1.277191499E1
3.159694939E0,-1.129939938E1,4.542599678E0,-3.940899849E0,1.280009100E1
3.169693376E0,-1.245629978E1,3.388299942E0,-2.658499956E0,1.317981801E1
3.179693376E0,-1.333109951E1,2.417000055E0,-2.034499884E0,1.370033916E1
3.189693376E0,-1.353739929E1,1.887099981E0,-1.640999913E0,1.376645222E1
