"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.260694814E0,-3.720308840E-1,1.802490234E0,-1.821179628E0,2.589222521E0
2.268934929E0,-6.195728779E-1,1.614388466E0,-1.439328194E0,2.249841399E0
2.277176237E0,-8.746675253E-1,1.275488853E0,-1.270012975E0,2.001211646E0
2.285409545E0,-9.418990612E-1,1.087130547E0,-1.372256279E0,1.987992445E0
2.293623160E0,-9.277603626E-1,1.025589943E0,-1.553488493E0,2.079879929E0
2.301845660E0,-8.198473454E-1,1.093526840E0,-1.719257474E0,2.196314386E0
2.310062237E0,-7.324382067E-1,1.171535492E0,-1.686291456E0,2.180032112E0
2.318278891E0,-7.468165755E-1,1.187709808E0,-1.441940308E0,2.011860193E0
2.326531275E0,-7.031807899E-1,1.297057152E0,-9.164247513E-1,1.736851981E0
2.334747967E0,-5.712164640E-1,1.637221336E0,-3.701486588E-1,1.773074162E0
2.342983121E0,-6.845084429E-1,2.116096497E0,-1.236751080E-1,2.227490005E0
2.351226044E0,-1.221506238E0,2.371546745E0,-3.151164055E-1,2.686188713E0
2.359469275E0,-1.992243767E0,2.487537384E0,-7.242994308E-1,3.268254447E0
2.367697198E0,-2.510926723E0,2.498161316E0,-8.383828402E-1,3.639841859E0
2.375913506E0,-2.727552652E0,2.490358353E0,-7.918914557E-1,3.777369491E0
2.384130890E0,-2.691596985E0,2.562412262E0,-7.326352596E-1,3.787796900E0
2.392347275E0,-2.971911192E0,2.484130859E0,-1.145275593E0,4.039160611E0
2.400563544E0,-3.185877800E0,2.172378540E0,-1.835987449E0,4.270819101E0
2.408800083E0,-2.962879181E0,9.143838882E-1,-2.031648397E0,3.707067055E0
2.417016698E0,-2.686628580E0,-7.218799591E-1,-1.457067132E0,3.140402590E0
2.425232736E0,-2.944480419E0,-2.102817059E0,-2.615670204E0,4.464698773E0
2.433474506E0,-3.219963551E0,-2.004950047E0,-4.015053272E0,5.523462930E0
2.441716544E0,-2.562793255E0,-1.030038834E0,-4.828663826E0,5.562812563E0
2.449949621E0,-3.564033508E-1,8.019618988E-1,-4.538468838E0,4.622538872E0
2.458166044E0,1.426665068E0,2.392521858E0,-2.867020607E0,3.997416818E0
2.466413275E0,1.302109003E0,3.109221458E0,-5.414558649E-1,3.414076799E0
2.474668005E0,4.061088562E-1,3.377379417E0,1.752718449E0,3.826700680E0
2.482882544E0,1.010800600E-1,3.654623985E0,3.288136005E0,4.917146738E0
2.491115621E0,3.582704067E-1,3.848296165E0,3.897154093E0,5.488674802E0
2.499331159E0,7.718474269E-1,4.091199875E0,4.135023594E0,5.867885905E0
2.507548313E0,1.163152814E0,4.114724159E0,3.898336172E0,5.786268598E0
2.515791198E0,1.696774364E0,3.630160332E0,3.937090874E0,5.617632226E0
