"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.428381892E0,-2.546759987E1,-5.301009750E1,-1.499899983E0,5.882957403E1
2.438381892E0,-2.059039879E1,-6.171569824E1,3.816299915E0,6.517174293E1
2.448381892E0,-6.123699665E0,-6.423709869E1,-1.182999969E0,6.453916668E1
2.458381892E0,1.315099955E0,-3.505039978E1,-8.600799561E0,3.611417680E1
2.468381892E0,-7.342000008E-1,-1.778359985E1,-9.061299324E0,1.997254663E1
2.478381892E0,-1.254999995E0,-8.654399872E0,-7.596799850E0,1.158382623E1
2.488381892E0,-7.497000098E-1,-5.144299984E0,-5.227600098E0,7.372494504E0
2.498381892E0,-7.078999877E-1,-6.261699677E0,-1.434399962E0,6.462778697E0
2.508381892E0,-1.921999931E0,-8.788100243E0,3.831999898E-1,9.003978667E0
2.518381892E0,-2.290199995E0,-9.923899651E0,7.724999785E-1,1.021398828E1
2.528381892E0,-2.360999823E0,-9.419899940E0,1.579299927E0,9.838852744E0
2.538381892E0,-1.502599955E0,-6.813899994E0,1.403899908E0,7.117441584E0
2.548381892E0,-4.104999900E-1,-3.635999918E0,2.778999805E-1,3.669636773E0
2.558394392E0,3.258000016E-1,-2.996000051E-1,-6.854000092E-1,8.158915226E-1
2.568381892E0,1.201799989E0,2.899299860E0,-1.189800024E0,3.356469423E0
2.578381892E0,1.907899976E0,5.381399632E0,-1.376099944E0,5.873090785E0
2.588381892E0,2.218299866E0,7.558699608E0,-1.113799930E0,7.955837124E0
2.598381892E0,2.339200020E0,9.382499695E0,-5.882999897E-1,9.687582471E0
2.608386580E0,2.617899895E0,1.043089962E1,1.882999986E-1,1.075604591E1
2.618381892E0,2.712899923E0,1.061619949E1,8.958999515E-1,1.099391443E1
2.628381892E0,2.811300039E0,1.048829937E1,1.097199917E0,1.091382972E1
2.638381892E0,2.923899889E0,1.040049934E1,8.976999521E-1,1.084091520E1
2.648381892E0,3.218499899E0,1.044069958E1,8.170999885E-1,1.095603038E1
2.658381892E0,3.763899803E0,1.049139977E1,9.729999900E-1,1.118852715E1
2.668381892E0,4.350399971E0,1.051420021E1,1.188300014E0,1.144056130E1
2.678381892E0,4.903599739E0,1.050109959E1,1.244599938E0,1.165621774E1
2.688388142E0,5.066499710E0,1.045399952E1,1.311299920E0,1.169080976E1
2.698381892E0,4.908899784E0,1.031459999E1,1.273999929E0,1.149396998E1
2.708381892E0,4.695799828E0,1.022939968E1,1.136099935E0,1.131290754E1
2.718381892E0,4.495299816E0,1.024580002E1,9.358999729E-1,1.122764656E1
2.728381892E0,3.776899815E0,1.028450012E1,8.858999610E-1,1.099184851E1
2.738381892E0,2.905200005E0,1.045170021E1,5.505999923E-1,1.086192362E1
2.748381892E0,2.283900023E0,1.046089935E1,-1.049999986E-2,1.070732109E1
2.758381892E0,2.105399847E0,1.034929943E1,-1.168999970E-1,1.056193036E1
2.768381892E0,2.141700029E0,1.021430016E1,2.640999854E-1,1.043975840E1
2.778381892E0,2.144399881E0,1.016429996E1,9.732999802E-1,1.043354003E1
2.788381892E0,2.155599833E0,1.013210011E1,1.764400005E0,1.050805265E1
2.798381892E0,2.035899878E0,1.004080009E1,2.279099941E0,1.049556341E1
2.808381892E0,1.496099949E0,9.861800194E0,2.477999926E0,1.027783546E1
2.818381892E0,6.323999763E-1,9.388899803E0,2.246399879E0,9.674589483E0
2.828381892E0,6.552999616E-1,9.092100143E0,1.960099936E0,9.324038546E0
2.838381892E0,1.699000001E-1,7.833599567E0,-4.174999893E-1,7.846556852E0
2.848394392E0,3.983999789E-1,6.062399864E0,-1.726300001E0,6.315973904E0
2.858381892E0,1.635999978E-1,5.172100067E0,-1.635800004E0,5.427082616E0
2.868381892E0,7.999999821E-2,4.290199757E0,-2.267899990E0,4.853409556E0
2.878381892E0,-1.220939922E1,-1.931839943E1,-2.944200039E0,2.304209842E1
2.888381892E0,-1.753579903E1,-4.517020035E1,-1.163399935E0,4.846859547E1
2.898383455E0,-5.491099834E0,-5.452409744E1,5.745100021E0,5.510023188E1
2.908381892E0,7.260200024E0,-6.119009781E1,5.659699917E0,6.187867789E1
2.918381892E0,6.830499649E0,-3.855920029E1,-2.614799976E0,3.924671746E1
2.928381892E0,-5.654000044E-1,-2.108949852E1,-5.830299854E0,2.188787384E1
2.938381892E0,-2.887599945E0,-1.170589924E1,-8.946399689E0,1.501347321E1
2.948392830E0,-3.125200033E0,-7.504399776E0,-7.578899860E0,1.111407281E1
2.958381892E0,-3.346799850E0,-8.351900101E0,-5.976999760E0,1.080184385E1
