"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.279678056E0,-8.485903740E-1,-2.053659439E0,-5.655234456E-1,2.292910701E0
2.287889633E0,-1.009534836E0,-1.983716965E0,-4.458738565E-1,2.270043409E0
2.296127633E0,-1.187659264E0,-1.838033199E0,-3.466504216E-1,2.215641461E0
2.304341133E0,-1.375899792E0,-1.695641994E0,-3.026958108E-1,2.204524158E0
2.312582517E0,-1.514198780E0,-1.577965260E0,-2.966670990E-1,2.206985200E0
2.320794363E0,-1.663116932E0,-1.442346573E0,-3.261368871E-1,2.225463285E0
2.329019825E0,-1.772328377E0,-1.296003342E0,-3.271840811E-1,2.219869807E0
2.337231748E0,-1.873105049E0,-1.146191597E0,-2.707818151E-1,2.212600392E0
2.345442979E0,-1.961130619E0,-9.908275604E-1,-1.837728024E-1,2.204891154E0
2.353693325E0,-1.995841980E0,-8.683109283E-1,-1.358998418E-1,2.180783768E0
2.361931632E0,-2.088611126E0,-7.420501709E-1,-2.063853741E-1,2.226101933E0
2.370144786E0,-2.195803642E0,-5.820889473E-1,-3.103244305E-1,2.292745610E0
2.378386171E0,-2.346522331E0,-3.959474564E-1,-3.727440238E-1,2.408709104E0
2.386598286E0,-2.509688377E0,-2.004747391E-1,-3.920722008E-1,2.548027960E0
2.394841363E0,-2.661639214E0,-2.461719513E-2,-4.072229862E-1,2.692723504E0
2.403053709E0,-2.791139126E0,1.215543747E-1,-3.685626984E-1,2.817990693E0
2.411275940E0,-2.913016796E0,2.110099792E-1,-2.939072251E-1,2.935400062E0
2.419486940E0,-2.996105194E0,2.173357010E-1,-1.613254547E-1,3.008306341E0
2.427698132E0,-3.072554111E0,2.438478470E-1,-8.722794056E-2,3.083449246E0
2.435932209E0,-3.123219967E0,2.138910294E-1,-1.685059071E-2,3.130580821E0
2.444170170E0,-3.186212063E0,1.682834625E-1,2.101618052E-2,3.190722224E0
2.452380709E0,-3.134945869E0,8.289813995E-2,5.272650719E-2,3.136484942E0
2.460617978E0,-2.949095249E0,-8.709335327E-2,1.376294494E-1,2.953589326E0
2.468829324E0,-2.835961342E0,-2.787923813E-1,2.043249011E-1,2.856947775E0
2.477071478E0,-2.712384701E0,-4.001593590E-1,1.878337860E-1,2.748170266E0
2.485282516E0,-2.592560768E0,-4.774236679E-1,1.570429206E-1,2.640826987E0
2.493513132E0,-2.480168343E0,-5.578832626E-1,1.580392718E-1,2.547046359E0
2.501725439E0,-2.430470943E0,-6.249227524E-1,1.414020061E-1,2.513505914E0
2.509935978E0,-2.264964581E0,-6.288151741E-1,8.047258854E-2,2.352009548E0
2.518184132E0,-2.097236633E0,-6.204261780E-1,-1.598197222E-2,2.187140956E0
