"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.340526176E0,4.969999790E0,1.120179939E1,5.298099995E0,1.335107004E1
2.350526176E0,5.624799728E0,1.143610001E1,5.971399784E0,1.407410284E1
2.360526176E0,5.441599846E0,1.150789928E1,6.080599785E0,1.410731897E1
2.370526176E0,4.510999680E0,1.138729954E1,4.984999657E0,1.322383947E1
2.380541801E0,2.995299816E0,1.103289986E1,2.887599945E0,1.179130755E1
2.390526176E0,1.710799932E0,1.089279938E1,1.058599949E0,1.107702797E1
2.400526176E0,9.787999988E-1,1.092640018E1,6.061999798E-1,1.098688986E1
2.410526176E0,4.019999802E-1,1.086889935E1,4.783999920E-1,1.088684727E1
2.420526176E0,-3.089999966E-2,1.083899975E1,6.797999740E-1,1.086034062E1
2.430532426E0,-3.615999818E-1,1.073960018E1,1.055199981E0,1.079737068E1
2.440526176E0,-5.920999646E-1,1.067949963E1,1.164899945E0,1.075914897E1
2.450526176E0,-7.148000002E-1,1.060019970E1,8.852999806E-1,1.066109416E1
2.460526176E0,-8.400999904E-1,1.057059956E1,6.972999573E-1,1.062683256E1
2.470526176E0,-9.204999804E-1,1.053139973E1,4.866999984E-1,1.058274904E1
2.480538676E0,-9.580999613E-1,1.041349983E1,3.947999775E-1,1.046493198E1
2.490526176E0,-9.848999977E-1,1.024619961E1,3.754999936E-1,1.030027352E1
2.500526176E0,-1.013700008E0,1.002899933E1,6.459000111E-1,1.010077235E1
2.510526176E0,-9.393999577E-1,9.673399925E0,1.055999994E0,9.776107323E0
2.520526176E0,-1.009400010E0,9.267299652E0,1.826599956E0,9.499378854E0
2.530535551E0,-1.036899924E0,8.859199524E0,3.235899925E0,9.488499670E0
2.540526176E0,-6.577999592E-1,8.222800255E0,5.795399666E0,1.008135914E1
2.550526176E0,3.701999784E-1,6.365299702E0,1.121299934E1,1.289904813E1
2.560526176E0,1.121899962E0,1.684199929E0,1.615480042E1,1.628105541E1
2.570526176E0,3.702199936E0,-6.193019867E1,2.315899849E1,6.622231499E1
2.580537114E0,5.993999839E-1,-6.851529694E1,1.735849953E1,7.068254877E1
2.590526176E0,2.219000012E-1,-6.858110046E1,2.484889984E1,7.294439255E1
2.600526176E0,1.679099917E0,-4.667839813E1,9.826700211E0,4.773108281E1
2.610526176E0,1.616199970E0,-1.778559875E1,2.049000025E0,1.797604035E1
2.620526176E0,2.090100050E0,-5.250599861E0,-6.173599720E0,8.369626672E0
2.630532426E0,-1.930899978E0,-1.765199900E0,-2.540089989E1,2.553527013E1
2.640526176E0,-5.369800091E0,-3.707899809E0,-2.056629944E1,2.157674551E1
2.650526176E0,-1.187899947E0,-5.045599937E0,-1.579359913E1,1.662248352E1
2.660530864E0,6.601999998E-1,-4.666100025E0,-1.228979969E1,1.316235275E1
2.670526176E0,4.705999792E-1,-2.558099985E0,-8.786999702E0,9.163880381E0
2.680526176E0,3.019999899E-2,-4.055999815E-1,-5.380199909E0,5.395551357E0
2.690526176E0,6.376000047E-1,1.856599927E0,-3.094499826E0,3.664618156E0
2.700526176E0,2.238199949E0,4.081799984E0,-2.791299820E0,5.427889535E0
2.710529301E0,3.979399920E0,6.272500038E0,-2.107100010E0,7.721382706E0
2.720526176E0,3.762699842E0,7.930799961E0,-1.321599960E0,8.877056076E0
2.730526176E0,2.844799995E0,9.262000084E0,-5.931000113E-1,9.707177767E0
2.740526176E0,1.783499956E0,9.892299652E0,-1.635999978E-1,1.005312038E1
2.750526176E0,1.294399977E0,1.013449955E1,5.579000115E-1,1.023204793E1
2.760526176E0,1.007699966E0,1.017469978E1,4.672999978E-1,1.023515238E1
2.770526176E0,9.922999740E-1,1.006260014E1,8.228999972E-1,1.014483835E1
2.780526176E0,1.295400023E0,9.984600067E0,1.904999971E0,1.024691781E1
2.790526176E0,1.843099952E0,1.016650009E1,3.435699940E0,1.088846985E1
2.800526176E0,2.832199812E0,1.067809963E1,5.736999989E0,1.244814590E1
2.810526176E0,4.123300076E0,1.130609989E1,7.586899757E0,1.422640314E1
2.820526176E0,4.828599930E0,1.170129967E1,8.339699745E0,1.515870651E1
2.830526176E0,4.361899853E0,1.169979954E1,7.957199574E0,1.480636703E1
2.840526176E0,3.112900019E0,1.148799992E1,5.789599895E0,1.323570004E1
2.850526176E0,2.023399830E0,1.129909992E1,3.505899906E0,1.200229728E1
2.860526176E0,1.160899997E0,1.117910004E1,1.932999969E0,1.140422971E1
2.870526176E0,5.934999585E-1,1.115569973E1,1.246199965E0,1.124076924E1
2.880526176E0,1.766999960E-1,1.092479992E1,8.561999798E-1,1.095972420E1
2.890526176E0,-1.884000003E-1,1.078090000E1,6.862999797E-1,1.080436519E1
2.900526176E0,-4.244000018E-1,1.055749989E1,4.707999825E-1,1.057651038E1
2.910526176E0,-6.118999720E-1,1.039229965E1,1.476999968E-1,1.041134616E1
2.920526176E0,-7.727999687E-1,1.025599957E1,-5.790000036E-2,1.028523696E1
2.930526176E0,-7.712999582E-1,1.010939980E1,-2.937999964E-1,1.014303634E1
2.940526176E0,-7.451999784E-1,9.972099304E0,-5.792999864E-1,1.001666991E1
2.950526176E0,-6.466999650E-1,9.863699913E0,-7.367999554E-1,9.912298976E0
2.960526176E0,-7.716999650E-1,9.823499680E0,-6.280999780E-1,9.873762017E0
2.970526176E0,-9.142999649E-1,9.772999763E0,-4.893999994E-1,9.827867580E0
2.980526176E0,-9.175999761E-1,9.604399681E0,-3.712999821E-1,9.655275585E0
2.990526176E0,-7.331999540E-1,9.327400208E0,-1.973999888E-1,9.358255369E0
3.000526176E0,-6.777999997E-1,9.206500053E0,-1.850000024E-2,9.231435334E0
3.010526176E0,-6.067999601E-1,9.163000107E0,1.233999953E-1,9.183899210E0
3.020526176E0,-2.872000039E-1,8.607999802E0,2.688499928E0,9.022647964E0
3.030526176E0,5.625999570E-1,7.442399979E0,7.929699898E0,1.088971885E1
3.040526176E0,1.799099922E0,5.308899879E0,1.226270008E1,1.348313731E1
3.050526176E0,-2.050299883E0,-3.461240005E1,1.433789921E1,3.752062527E1
3.060526176E0,1.369479942E1,-6.827220154E1,2.183399963E1,7.297509557E1
3.070526176E0,-3.305500031E0,-6.850180054E1,3.232040024E1,7.581577197E1
3.080526176E0,6.128000021E-1,-6.686479950E1,2.438710022E1,7.117589194E1
3.090526176E0,-4.758999944E-1,-3.084469986E1,9.001699448E0,3.213491222E1
3.100526176E0,-3.052199841E0,-1.066049957E1,5.458999872E-1,1.110226021E1
3.110526176E0,-2.360599995E0,-1.933999896E0,-1.091409969E1,1.133271195E1
3.120526176E0,-4.416399956E0,2.432800055E0,-2.379520035E1,2.432354136E1
3.130526176E0,1.077700019E0,3.860199928E0,-2.226819992E1,2.262598746E1
3.140526176E0,5.025300026E0,4.480799675E0,-1.997179985E1,2.107614755E1
3.150526176E0,5.557600021E0,4.501199722E0,-1.629889870E1,1.779892737E1
3.160537114E0,3.733299971E0,4.102200031E0,-1.171449947E1,1.296129128E1
3.170526176E0,2.300199986E0,4.534699917E0,-7.467799664E0,9.034514659E0
3.180526176E0,2.004400015E0,5.501299858E0,-5.479899883E0,8.019427802E0
3.190526176E0,2.475199938E0,6.803799629E0,-4.287699699E0,8.414432413E0
3.200526176E0,2.584800005E0,8.245299339E0,-3.525599957E0,9.332524166E0
